"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Surskit","Bubble","Aqua Jet","4.735","42","4.5","735"
"Swinub","Powder Snow","Icy Wind","4.826","39.7","4.5","688"
"Togepi","Zen Headbutt","Dazzling Gleam","4.544","48.3","4.5","611"
"Hoothoot","Peck","Aerial Ace","4.434","50","4.4","629"
"Hoppip","Tackle","Seed Bomb","4.717","41.7","4.4","557"
"Noibat","Bite","Air Cutter","4.898","37.5","4.4","619"
"Shadow Machamp","Bullet Punch","Frustration","3.806","78.9","4.4","2838"
"Shadow Machamp","Counter","Frustration","3.806","78.9","4.4","2838"
"Shadow Machamp","Karate Chop","Frustration","3.806","78.9","4.4","2838"
"Tympole","Mud Shot","Sludge Wave","4.676","42.6","4.4","779"
"Wooper","Mud Shot","Dig","4.79","40.3","4.4","596"
"Zubat","Bite","Air Cutter","4.898","37.5","4.4","619"
"Baltoy","Extrasensory","Gyro Ball","4.354","52.7","4.3","730"
"Cleffa","Pound","Body Slam","4.661","42.9","4.3","623"
"Garbodor","Take Down","Acid Spray","3.681","87","4.3","2177"
"Hoppip","Tackle","Return","4.698","41.6","4.3","557"
"Lotad","Water Gun","Bubble Beam","4.803","38.4","4.3","555"
"Nincada","Scratch","Night Slash","4.466","48.3","4.3","713"
"Pichu","Thunder Shock","Thunderbolt","5.604","24.6","4.3","440"
"Qwilfish","Poison Sting","Acid Spray","3.955","69.4","4.3","1904"
"Qwilfish","Water Gun","Acid Spray","3.955","69.4","4.3","1904"
"Shadow Ambipom","Scratch","Frustration","4.02","66.8","4.3","2245"
"Shadow Ambipom","Astonish","Frustration","4.02","66.8","4.3","2245"
"Shadow Ralts","Confusion","Disarming Voice","5.542","25.1","4.3","500"
"Shadow Scizor","Bullet Punch","Frustration","3.834","75.5","4.3","2786"
"Shadow Scizor","Fury Cutter","Frustration","3.834","75.5","4.3","2786"
"Skitty","Tackle","Dig","4.66","42.9","4.3","686"
"Weedle","Bug Bite","Return","5.247","29.7","4.3","423"
"Cleffa","Pound","Psyshock","4.613","42.5","4.2","623"
"Hoothoot","Feint Attack","Aerial Ace","4.39","49.5","4.2","629"
"Lotad","Water Gun","Energy Ball","4.788","38.3","4.2","555"
"Noibat","Wing Attack","Air Cutter","4.837","37","4.2","619"
"Poochyena","Snarl","Dig","5.102","31.5","4.2","629"
"Sentret","Scratch","Brick Break","4.935","35.3","4.2","574"
"Shadow Duskull","Hex","Night Shade","4.578","43.5","4.2","655"
"Shadow Exeggutor","Bullet Seed","Frustration","3.791","77.1","4.2","2799"
"Shadow Exeggutor","Extrasensory","Frustration","3.791","77.1","4.2","2799"
"Shadow Exeggutor","Confusion","Frustration","3.791","77.1","4.2","2799"
"Shadow Exeggutor","Zen Headbutt","Frustration","3.791","77.1","4.2","2799"
"Shadow Hoppip","Bullet Seed","Dazzling Gleam","4.889","36.1","4.2","557"
"Shadow Pinsir","Bug Bite","Frustration","3.863","72.7","4.2","2747"
"Shadow Pinsir","Rock Smash","Frustration","3.863","72.7","4.2","2747"
"Shadow Pinsir","Fury Cutter","Frustration","3.863","72.7","4.2","2747"
"Accelgor","Acid","Acid Spray","3.895","69.5","4.1","2267"
"Accelgor","Infestation","Acid Spray","3.895","69.5","4.1","2267"
"Galarian Yamask","Astonish","Sand Tomb","4.212","55.5","4.1","912"
"Kirlia","Charge Beam","Shadow Sneak","4.625","41","4.1","897"
"Lotad","Razor Leaf","Bubble Beam","4.763","38.1","4.1","555"
"Meditite","Confusion","Low Sweep","4.597","42.3","4.1","644"
"Shadow Arcanine","Snarl","Frustration","3.706","80","4.1","2813"
"Shadow Arcanine","Fire Fang","Frustration","3.706","80","4.1","2813"
"Shadow Arcanine","Thunder Fang","Frustration","3.706","80","4.1","2813"
"Shadow Arcanine","Bite","Frustration","3.706","80","4.1","2813"
"Togepi","Hidden Power (Fire)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Fighting)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Water)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Flying)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Grass)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Poison)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Electric)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Ground)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Psychic)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Rock)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Ice)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Bug)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Dragon)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Ghost)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Dark)","Dazzling Gleam","4.43","47.1","4.1","611"
"Togepi","Hidden Power (Steel)","Dazzling Gleam","4.43","47.1","4.1","611"
"Zubat","Bite","Poison Fang","4.812","36.8","4.1","619"
"Fletchling","Peck","Heat Wave","4.628","40.5","4","743"
"Lotad","Razor Leaf","Energy Ball","4.739","37.9","4","555"
"Pikachu","Present","Thunder","4.577","41.2","4","871"
"Diglett","Scratch","Rock Tomb","5.318","26.1","3.9","628"
"Swablu","Astonish","Ice Beam","4.108","55.7","3.9","765"
"Wooper","Mud Shot","Body Slam","4.645","39","3.9","596"
"Ledyba","Tackle","Silver Wind","4.265","49.3","3.8","676"
"Meditite","Rock Smash","Ice Punch","4.523","41.6","3.8","644"
"Poochyena","Tackle","Dig","4.987","30.8","3.8","629"
"Cleffa","Pound","Signal Beam","4.489","41.3","3.7","623"
"Duskull","Astonish","Return","4.234","48.3","3.7","655"
"Lillipup","Take Down","Rock Tomb","4.463","41.5","3.7","850"
"Ralts","Charge Beam","Psyshock","5.12","27.8","3.7","500"
"Pichu","Quick Attack","Thunderbolt","5.371","23.5","3.6","440"
"Seedot","Quick Attack","Foul Play","4.59","36.7","3.6","555"
"Seedot","Bullet Seed","Return","4.599","36.8","3.6","555"
"Shadow Charizard","Fire Spin","Frustration","3.648","74","3.6","2683"
"Shadow Charizard","Air Slash","Frustration","3.648","74","3.6","2683"
"Shadow Charizard","Wing Attack","Frustration","3.648","74","3.6","2683"
"Shadow Charizard","Ember","Frustration","3.648","74","3.6","2683"
"Shadow Charizard","Dragon Breath","Frustration","3.648","74","3.6","2683"
"Shadow Zubat","Quick Attack","Swift","4.861","31","3.6","619"
"Zubat","Quick Attack","Air Cutter","4.657","35.7","3.6","619"
"Hoppip","Bullet Seed","Seed Bomb","4.453","39.4","3.5","557"
"Meditite","Rock Smash","Low Sweep","4.428","40.7","3.5","644"
"Seel","Ice Shard","Icy Wind","3.882","60.6","3.5","902"
"Shadow Armaldo","Struggle Bug","Frustration","3.634","72.3","3.5","2645"
"Shadow Armaldo","Fury Cutter","Frustration","3.634","72.3","3.5","2645"
"Shadow Duskull","Astonish","Night Shade","4.389","41.7","3.5","655"
"Skitty","Feint Attack","Dig","4.407","40.6","3.5","686"
"Spearow","Quick Attack","Twister","4.804","31.3","3.5","741"
"Venipede","Poison Sting","Gyro Ball","4.498","38.7","3.5","656"
"Poochyena","Snarl","Poison Fang","4.858","30","3.4","629"
"Seedot","Quick Attack","Energy Ball","4.544","36.4","3.4","555"
"Shadow Ralts","Charge Beam","Disarming Voice","5.248","23.8","3.4","500"
"Shadow Swampert","Water Gun","Frustration","3.434","84.1","3.4","2761"
"Shadow Swampert","Mud Shot","Frustration","3.434","84.1","3.4","2761"
"Cleffa","Zen Headbutt","Psyshock","4.352","40.1","3.3","623"
"Spearow","Peck","Twister","4.736","30.9","3.3","741"
"Zubat","Quick Attack","Poison Fang","4.551","34.8","3.3","619"
"Arbok","Acid","Acid Spray","3.632","66.8","3.2","1783"
"Arbok","Bite","Acid Spray","3.632","66.8","3.2","1783"
"Arbok","Dragon Tail","Acid Spray","3.632","66.8","3.2","1783"
"Cleffa","Zen Headbutt","Body Slam","4.323","39.8","3.2","623"
"Diglett","Mud Shot","Rock Tomb","5.05","24.8","3.2","628"
"Hoppip","Tackle","Dazzling Gleam","4.355","38.5","3.2","557"
"Sentret","Scratch","Dig","4.6","32.9","3.2","574"
"Shadow Absol","Snarl","Frustration","3.977","51.3","3.2","2346"
"Shadow Absol","Psycho Cut","Frustration","3.977","51.3","3.2","2346"
"Shadow Ampharos","Charge Beam","Frustration","3.477","76.3","3.2","2649"
"Shadow Ampharos","Volt Switch","Frustration","3.477","76.3","3.2","2649"
"Shadow Articuno","Frost Breath","Frustration","3.206","95.9","3.2","2833"
"Shadow Articuno","Ice Shard","Frustration","3.206","95.9","3.2","2833"
"Shadow Torterra","Bite","Frustration","3.349","84.3","3.2","2725"
"Shadow Torterra","Razor Leaf","Frustration","3.349","84.3","3.2","2725"
"Shadow Wobbuffet","Splash","Mirror Coat","3.333","86","3.2","953"
"Galarian Zigzagoon","Tackle","Body Slam","4.433","35.6","3.1","472"
"Hoppip","Bullet Seed","Return","4.309","38.1","3.1","557"
"Octillery","Water Gun","Acid Spray","3.53","69.6","3.1","2150"
"Octillery","Mud Shot","Acid Spray","3.53","69.6","3.1","2150"
"Sentret","Quick Attack","Brick Break","4.579","32.7","3.1","574"
"Shadow Duskull","Hex","Shadow Sneak","4.248","40.4","3.1","655"
"Shadow Stantler","Tackle","Frustration","3.797","57.2","3.1","2010"
"Shadow Stantler","Zen Headbutt","Frustration","3.797","57.2","3.1","2010"
"Weedle","Poison Sting","Return","4.829","27.3","3.1","423"
"Whismur","Pound","Disarming Voice","4.681","30.4","3.1","623"
"Zigzagoon","Tackle","Grass Knot","4.451","35.7","3.1","472"
"Bidoof","Take Down","Crunch","4.199","40","3","669"
"Duskull","Hex","Ominous Wind","4.042","46.1","3","655"
"Ledyba","Bug Bite","Swift","4.016","46.5","3","676"
"Noibat","Bite","Heat Wave","4.448","34.1","3","619"
"Pichu","Thunder Shock","Thunder Punch","5.117","22.4","3","440"
"Poochyena","Tackle","Poison Fang","4.687","28.9","3","629"
"Ralts","Charge Beam","Return","4.861","26.4","3","500"
"Shadow Houndoom","Snarl","Frustration","3.663","61.3","3","2447"
"Shadow Houndoom","Fire Fang","Frustration","3.663","61.3","3","2447"
"Shadow Omastar","Mud Shot","Frustration","3.42","74.2","3","2587"
"Shadow Omastar","Water Gun","Frustration","3.42","74.2","3","2587"
"Shadow Omastar","Rock Throw","Frustration","3.42","74.2","3","2587"
"Shadow Scyther","Fury Cutter","Frustration","3.577","66.5","3","2513"
"Shadow Scyther","Air Slash","Frustration","3.577","66.5","3","2513"
"Shadow Scyther","Steel Wing","Frustration","3.577","66.5","3","2513"
"Skitty","Tackle","Disarming Voice","4.235","39","3","686"
"Bronzor","Tackle","Heavy Slam","3.575","63.9","2.9","560"
"Seedot","Bullet Seed","Energy Ball","4.349","34.8","2.9","555"
"Shadow Hitmonlee","Low Kick","Frustration","3.663","58.6","2.9","2392"
"Shadow Hitmonlee","Rock Smash","Frustration","3.663","58.6","2.9","2392"
"Zubat","Bite","Swift","4.395","33.6","2.9","619"
"Klink","Volt Switch","Vise Grip","3.936","46.6","2.8","888"
"Seedot","Bullet Seed","Foul Play","4.318","34.6","2.8","555"
"Bronzor","Confusion","Heavy Slam","3.507","62.6","2.7","560"
"Cleffa","Zen Headbutt","Signal Beam","4.135","38.1","2.7","623"
"Duskull","Astonish","Ominous Wind","3.914","44.6","2.7","655"
"Noibat","Wing Attack","Heat Wave","4.321","33.1","2.7","619"
"Shadow Duskull","Astonish","Shadow Sneak","4.124","39.2","2.7","655"
"Shadow Flygon","Dragon Tail","Frustration","3.391","68.3","2.7","2471"
"Shadow Flygon","Mud Shot","Frustration","3.391","68.3","2.7","2471"
"Shadow Magneton","Spark","Frustration","3.648","54.8","2.7","2308"
"Shadow Magneton","Charge Beam","Frustration","3.648","54.8","2.7","2308"
"Shadow Magneton","Thunder Shock","Frustration","3.648","54.8","2.7","2308"
"Shadow Mismagius","Sucker Punch","Frustration","3.477","64.1","2.7","2428"
"Shadow Mismagius","Hex","Frustration","3.477","64.1","2.7","2428"
"Shadow Suicune","Extrasensory","Frustration","3.034","97.8","2.7","2770"
"Shadow Suicune","Snarl","Frustration","3.034","97.8","2.7","2770"
"Shadow Suicune","Ice Fang","Frustration","3.034","97.8","2.7","2770"
"Shadow Suicune","Hidden Power","Frustration","3.034","97.8","2.7","2770"
"Tynamo","Tackle","Struggle","4.362","32.9","2.7","753"
"Whismur","Astonish","Disarming Voice","4.506","29.3","2.7","623"
"Combee","Bug Bite","Bug Buzz","4.32","31.9","2.6","459"
"Klink","Charge Beam","Vise Grip","3.854","45.6","2.6","888"
"Pichu","Quick Attack","Thunder Punch","4.944","21.7","2.6","440"
"Shadow Venusaur","Razor Leaf","Frustration","3.291","73.9","2.6","2526"
"Shadow Venusaur","Vine Whip","Frustration","3.291","73.9","2.6","2526"
"Swablu","Peck","Disarming Voice","3.716","50.3","2.6","765"
"Tynamo","Spark","Struggle","4.312","32.6","2.6","753"
"Zigzagoon","Tackle","Thunderbolt","4.225","33.9","2.6","472"
"Duskull","Hex","Night Shade","3.859","44","2.5","655"
"Kakuna","Bug Bite","Return","4.176","34.6","2.5","401"
"Sentret","Quick Attack","Dig","4.32","30.9","2.5","574"
"Shadow Muk","Infestation","Frustration","3.177","79.1","2.5","2560"
"Shadow Muk","Poison Jab","Frustration","3.177","79.1","2.5","2560"
"Shadow Muk","Lick","Frustration","3.177","79.1","2.5","2560"
"Shadow Nidoking","Iron Tail","Frustration","3.377","63.9","2.5","2383"
"Shadow Nidoking","Poison Jab","Frustration","3.377","63.9","2.5","2383"
"Shadow Nidoking","Fury Cutter","Frustration","3.377","63.9","2.5","2383"
"Shadow Quagsire","Water Gun","Acid Spray","3.346","65.6","2.5","1850"
"Shadow Quagsire","Mud Shot","Acid Spray","3.346","65.6","2.5","1850"
"Skitty","Feint Attack","Disarming Voice","4.071","37.5","2.5","686"
"Sunkern","Cut","Grass Knot","4.678","24.7","2.5","367"
"Swalot","Rock Smash","Acid Spray","3.118","83.9","2.5","1837"
"Swalot","Infestation","Acid Spray","3.118","83.9","2.5","1837"
"Hoppip","Bullet Seed","Dazzling Gleam","4.073","36.1","2.4","557"
"Ralts","Confusion","Disarming Voice","4.596","25","2.4","500"
"Shadow Crobat","Air Slash","Frustration","3.234","71.4","2.4","2457"
"Shadow Crobat","Bite","Frustration","3.234","71.4","2.4","2457"
"Shadow Sharpedo","Waterfall","Frustration","3.934","38.7","2.4","2025"
"Shadow Sharpedo","Bite","Frustration","3.934","38.7","2.4","2025"
"Shadow Vileplume","Acid","Frustration","3.349","64.1","2.4","2377"
"Shadow Vileplume","Razor Leaf","Frustration","3.349","64.1","2.4","2377"
"Sunkern","Razor Leaf","Grass Knot","4.635","24.5","2.4","367"
"Bronzor","Tackle","Psyshock","3.383","60.4","2.3","560"
"Bunnelby","Quick Attack","Earthquake","4.213","30.9","2.3","513"
"Ledyba","Tackle","Swift","3.74","43.3","2.3","676"
"Shadow Beldum","Take Down","Struggle","3.838","40.9","2.3","906"
"Shadow Gliscor","Fury Cutter","Frustration","3.106","77.5","2.3","2500"
"Shadow Gliscor","Wing Attack","Frustration","3.106","77.5","2.3","2500"
"Shadow Victreebel","Acid","Frustration","3.42","56.5","2.3","2257"
"Shadow Victreebel","Razor Leaf","Frustration","3.42","56.5","2.3","2257"
"Shadow Walrein","Waterfall","Frustration","3.063","80.7","2.3","2531"
"Shadow Walrein","Frost Breath","Frustration","3.063","80.7","2.3","2531"
"Togepi","Peck","Psyshock","3.818","40.6","2.3","611"
"Togepi","Zen Headbutt","Psyshock","3.833","40.8","2.3","611"
"Tyrogue","Tackle","Brick Break","4.337","27.8","2.3","457"
"Bronzor","Confusion","Psyshock","3.338","59.6","2.2","560"
"Scrafty","Counter","Acid Spray","2.991","81.3","2.2","2120"
"Scrafty","Snarl","Acid Spray","2.991","81.3","2.2","2120"
"Shadow Banette","Hex","Frustration","3.577","47.9","2.2","2134"
"Shadow Banette","Shadow Claw","Frustration","3.577","47.9","2.2","2134"
"Shadow Cacturne","Poison Jab","Frustration","3.62","47.3","2.2","2134"
"Shadow Cacturne","Sucker Punch","Frustration","3.62","47.3","2.2","2134"
"Shadow Magmar","Ember","Frustration","3.406","55","2.2","2223"
"Shadow Magmar","Karate Chop","Frustration","3.406","55","2.2","2223"
"Duskull","Astonish","Night Shade","3.703","42.2","2.1","655"
"Ferrothorn","Bullet Seed","Acid Spray","2.911","86.6","2.1","2155"
"Ferrothorn","Metal Claw","Acid Spray","2.911","86.6","2.1","2155"
"Shadow Cloyster","Frost Breath","Frustration","3.12","69","2.1","2366"
"Shadow Cloyster","Ice Shard","Frustration","3.12","69","2.1","2366"
"Shadow Poliwrath","Bubble","Frustration","3.063","72.7","2.1","2401"
"Shadow Poliwrath","Rock Smash","Frustration","3.063","72.7","2.1","2401"
"Shadow Poliwrath","Mud Shot","Frustration","3.063","72.7","2.1","2401"
"Shadow Ralts","Confusion","Shadow Sneak","4.643","21","2.1","500"
"Zubat","Quick Attack","Swift","4.075","31.2","2.1","619"
"Hoothoot","Peck","Night Shade","3.671","41.4","2","629"
"Shadow Golduck","Confusion","Frustration","3.192","62.2","2","2275"
"Shadow Golduck","Water Gun","Frustration","3.192","62.2","2","2275"
"Shadow Shiftry","Razor Leaf","Frustration","3.32","53.8","2","2166"
"Shadow Shiftry","Feint Attack","Frustration","3.32","53.8","2","2166"
"Shadow Shiftry","Snarl","Frustration","3.32","53.8","2","2166"
"Shadow Shiftry","Bullet Seed","Frustration","3.32","53.8","2","2166"
"Shedinja","Shadow Claw","Aerial Ace","6.883","6.2","2","365"
"Shedinja","Shadow Claw","Dig","6.883","6.2","2","365"
"Shedinja","Shadow Claw","Shadow Sneak","6.883","6.2","2","365"
"Togepi","Hidden Power (Fire)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Fighting)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Water)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Flying)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Grass)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Poison)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Electric)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Ground)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Psychic)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Rock)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Ice)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Bug)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Dragon)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Ghost)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Dark)","Psyshock","3.718","39.5","2","611"
"Togepi","Hidden Power (Steel)","Psyshock","3.718","39.5","2","611"
"Tyrogue","Rock Smash","Brick Break","4.225","27.1","2","457"
"Tyrogue","Tackle","Rock Slide","4.21","27","2","457"
"Bronzor","Tackle","Gyro Ball","3.23","57.7","1.9","560"
"Hoothoot","Feint Attack","Night Shade","3.609","40.7","1.9","629"
"Pidgey","Tackle","Twister","3.952","30.3","1.9","632"
"Ralts","Charge Beam","Disarming Voice","4.312","23.4","1.9","500"
"Shadow Electabuzz","Low Kick","Frustration","3.291","54.4","1.9","2167"
"Shadow Electabuzz","Thunder Shock","Frustration","3.291","54.4","1.9","2167"
"Shadow Hitmonchan","Bullet Punch","Frustration","3.22","55.7","1.9","2165"
"Shadow Hitmonchan","Counter","Frustration","3.22","55.7","1.9","2165"
"Shadow Hitmonchan","Rock Smash","Frustration","3.22","55.7","1.9","2165"
"Shadow Kadabra","Confusion","Frustration","3.777","36.1","1.9","1912"
"Shadow Kadabra","Psycho Cut","Frustration","3.777","36.1","1.9","1912"
"Shadow Lapras","Frost Breath","Frustration","2.82","83.6","1.9","2452"
"Shadow Lapras","Water Gun","Frustration","2.82","83.6","1.9","2452"
"Shadow Lapras","Ice Shard","Frustration","2.82","83.6","1.9","2452"
"Shadow Nidoqueen","Bite","Frustration","3.034","68","1.9","2310"
"Shadow Nidoqueen","Poison Jab","Frustration","3.034","68","1.9","2310"
"Shadow Slowbro","Confusion","Frustration","2.992","72.4","1.9","2363"
"Shadow Slowbro","Water Gun","Frustration","2.992","72.4","1.9","2363"
"Shadow Slowking","Water Gun","Frustration","2.992","72.4","1.9","2363"
"Shadow Slowking","Confusion","Frustration","2.992","72.4","1.9","2363"
"Slakoth","Yawn","Night Slash","3.582","42","1.9","930"
"Swablu","Astonish","Disarming Voice","3.436","46.6","1.9","765"
"Bronzor","Confusion","Gyro Ball","3.187","56.9","1.8","560"
"Bunnelby","Quick Attack","Bulldoze","3.939","28.9","1.8","513"
"Duskull","Hex","Shadow Sneak","3.567","40.7","1.8","655"
"Kakuna","Poison Sting","Return","3.815","31.6","1.8","401"
"Shadow Dusknoir","Hex","Frustration","3.034","62.7","1.8","2218"
"Shadow Dusknoir","Astonish","Frustration","3.034","62.7","1.8","2218"
"Shadow Skuntank","Poison Jab","Frustration","3.092","59.8","1.8","2190"
"Shadow Skuntank","Bite","Frustration","3.092","59.8","1.8","2190"
"Sunkern","Razor Leaf","Seed Bomb","4.317","22.8","1.8","367"
"Sunkern","Cut","Seed Bomb","4.287","22.6","1.8","367"
"Tyrogue","Rock Smash","Rock Slide","4.096","26.3","1.8","457"
"Wobbuffet","Splash","Return","2.772","85.8","1.8","953"
"Galarian Zigzagoon","Tackle","Swift","3.802","30.5","1.7","472"
"Pidgey","Quick Attack","Twister","3.834","29.4","1.7","632"
"Shadow Abomasnow","Powder Snow","Frustration","3.006","62","1.7","2193"
"Shadow Abomasnow","Razor Leaf","Frustration","3.006","62","1.7","2193"
"Shadow Blastoise","Bite","Frustration","2.906","70.3","1.7","2290"
"Shadow Blastoise","Water Gun","Frustration","2.906","70.3","1.7","2290"
"Shadow Piloswine","Ice Shard","Frustration","3.049","60.1","1.7","2178"
"Shadow Piloswine","Powder Snow","Frustration","3.049","60.1","1.7","2178"
"Shadow Politoed","Mud Shot","Frustration","2.949","68.2","1.7","2274"
"Shadow Politoed","Bubble","Frustration","2.949","68.2","1.7","2274"
"Tyrogue","Tackle","Low Sweep","4.011","25.7","1.7","457"
"Zigzagoon","Rock Smash","Grass Knot","3.831","30.7","1.7","472"
"Bunnelby","Quick Attack","Dig","3.859","28.3","1.6","513"
"Duskull","Astonish","Shadow Sneak","3.462","39.5","1.6","655"
"Togepi","Peck","Ancient Power","3.476","37","1.6","611"
"Togepi","Zen Headbutt","Ancient Power","3.498","37.2","1.6","611"
"Tyrogue","Rock Smash","Low Sweep","3.943","25.3","1.6","457"
"Wobbuffet","Splash","Mirror Coat","2.699","83.6","1.6","953"
"Bunnelby","Mud Slap","Bulldoze","3.755","27.6","1.5","513"
"Bunnelby","Mud Slap","Earthquake","3.781","27.8","1.5","513"
"Quagsire","Water Gun","Acid Spray","2.816","66.2","1.5","1850"
"Quagsire","Mud Shot","Acid Spray","2.816","66.2","1.5","1850"
"Shadow Bellossom","Razor Leaf","Frustration","2.877","60.9","1.5","2118"
"Shadow Bellossom","Acid","Frustration","2.877","60.9","1.5","2118"
"Shadow Bellossom","Bullet Seed","Frustration","2.877","60.9","1.5","2118"
"Shadow Raticate","Bite","Frustration","3.266","43.5","1.5","1607"
"Shadow Raticate","Quick Attack","Frustration","3.266","43.5","1.5","1607"
"Shadow Weezing","Tackle","Frustration","2.949","59.8","1.5","2129"
"Shadow Weezing","Infestation","Frustration","2.949","59.8","1.5","2129"
"Shadow Weezing","Acid","Frustration","2.949","59.8","1.5","2129"
"Beldum","Take Down","Struggle","3.208","41","1.4","906"
"Bunnelby","Mud Slap","Dig","3.716","27.3","1.4","513"
"Galarian Zigzagoon","Take Down","Body Slam","3.628","29.1","1.4","472"
"Marill","Tackle","Aqua Tail","3.227","42","1.4","428"
"Shadow Ninetales","Fire Spin","Frustration","2.877","60.8","1.4","2117"
"Shadow Ninetales","Feint Attack","Frustration","2.877","60.8","1.4","2117"
"Shadow Ninetales","Ember","Frustration","2.877","60.8","1.4","2117"
"Shadow Porygon","Charge Beam","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Fire)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Fighting)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Water)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Flying)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Grass)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Poison)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Electric)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Ground)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Psychic)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Rock)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Ice)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Bug)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Dragon)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Ghost)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Dark)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Hidden Power (Steel)","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Zen Headbutt","Frustration","3.129","45.2","1.4","1597"
"Shadow Porygon","Tackle","Frustration","3.129","45.2","1.4","1597"
"Shadow Sneasel","Ice Shard","Frustration","3.163","44","1.4","1904"
"Shadow Sneasel","Feint Attack","Frustration","3.163","44","1.4","1904"
"Togepi","Hidden Power (Fire)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Fighting)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Water)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Flying)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Grass)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Poison)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Electric)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Ground)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Psychic)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Rock)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Ice)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Bug)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Dragon)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Ghost)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Dark)","Ancient Power","3.396","36.1","1.4","611"
"Togepi","Hidden Power (Steel)","Ancient Power","3.396","36.1","1.4","611"
"Zigzagoon","Rock Smash","Thunderbolt","3.627","29.1","1.4","472"
"Helioptile","Quick Attack","Parabolic Charge","3.493","29.7","1.3","866"
