"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Togetic","Hidden Power (Bug)","Aerial Ace","7.132","145","52.6","1586"
"Togetic","Hidden Power (Dragon)","Aerial Ace","7.132","145","52.6","1586"
"Togetic","Hidden Power (Ghost)","Aerial Ace","7.132","145","52.6","1586"
"Togetic","Hidden Power (Dark)","Aerial Ace","7.132","145","52.6","1586"
"Togetic","Hidden Power (Steel)","Aerial Ace","7.132","145","52.6","1586"
"Cacnea","Poison Sting","Return","8.809","76.8","52.5","1153"
"Elekid","Low Kick","Discharge","8.37","89.5","52.5","1120"
"Omanyte","Mud Shot","Ancient Power","7.878","107.5","52.5","1434"
"Larvesta","Ember","Flame Charge","8.018","101.5","52.3","1389"
"Lileep","Acid","Grass Knot","7.23","138.4","52.3","1199"
"Lampent","Astonish","Energy Ball","7.78","110.8","52.2","1586"
"Pupitar","Rock Smash","Crunch","7.354","131.2","52.2","1640"
"Rhyhorn","Rock Smash","Bulldoze","7.263","136.2","52.2","1533"
"Elekid","Low Kick","Thunderbolt","8.356","89.3","52.1","1120"
"Spoink","Zen Headbutt","Shadow Ball","7.675","115.2","52.1","1239"
"Bonsly","Counter","Rock Slide","7.738","112.2","52","1209"
"Quilladin","Low Kick","Body Slam","7.243","136.5","51.9","1596"
"Oddish","Razor Leaf","Return","8.155","95.4","51.8","1141"
"Elgyem","Confusion","Psybeam","8.116","96.8","51.8","1286"
"Misdreavus","Astonish","Shadow Sneak","7.274","134.7","51.8","1789"
"Elgyem","Confusion","Dark Pulse","8.114","96.8","51.7","1286"
"Dusclops","Hex","Return","6.986","151.3","51.6","1478"
"Stunky","Bite","Return","8.119","96.1","51.5","1069"
"Gabite","Mud Shot","Twister","7.461","123.9","51.4","1740"
"Bellsprout","Acid","Return","9.113","67.8","51.3","959"
"Teddiursa","Scratch","Cross Chop","8.115","96","51.3","1233"
"Fearow","Steel Wing","Twister","7.416","125.9","51.3","1854"
"Grimer","Mud Slap","Sludge","7.79","108.1","51.1","1276"
"Luxio","Bite","Crunch","8.067","97.2","51","1380"
"Delcatty","Charm","Play Rough","7.382","126.3","50.8","1389"
"Runerigus","Astonish","Sand Tomb","6.588","177.6","50.8","2111"
"Darumaka","Tackle","Flame Charge","8.036","97.8","50.7","1339"
"Sableye","Feint Attack","Power Gem","7.653","113.2","50.7","1370"
"Vanillish","Frost Breath","Icy Wind","7.602","115.4","50.7","1477"
"Tirtouga","Water Gun","Ancient Power","7.445","122.8","50.7","1382"
"Lileep","Infestation","Grass Knot","7.175","137.3","50.7","1199"
"Porygon","Zen Headbutt","Zap Cannon","7.343","127.2","50.4","1597"
"Machop","Karate Chop","Brick Break","8.101","94.7","50.3","1187"
"Grovyle","Bullet Seed","Aerial Ace","7.852","103.8","50.3","1553"
"Aron","Metal Claw","Iron Head","7.574","115.7","50.3","1214"
"Pawniard","Scratch","X-Scissor","8.059","95.8","50.2","1331"
"Growlithe","Bite","Return","8.178","91.6","50.1","1154"
"Alolan Geodude","Volt Switch","Rock Slide","7.908","101.1","50","1201"
"Bayleef","Razor Leaf","Energy Ball","7.198","134.1","50","1350"
"Shelgon","Ember","Twister","7.115","138.7","50","1886"
"Omanyte","Mud Shot","Bubble Beam","7.775","106.1","49.9","1434"
"Dewgong","Iron Tail","Aqua Jet","6.528","179.3","49.9","1843"
"Lickitung","Lick","Power Whip","6.918","150.4","49.8","1310"
"Pikachu Libre","Thunder Shock","Flying Press","8.617","77.7","49.7","871"
"Flaaffy","Tackle","Power Gem","7.592","113.5","49.7","1413"
"Gothorita","Pound","Psybeam","7.206","132.6","49.6","1489"
"Mankey","Karate Chop","Cross Chop","8.748","73.8","49.4","1081"
"Geodude","Tackle","Rock Slide","7.88","100.8","49.3","1201"
"Luxio","Spark","Crunch","7.991","96.3","49.1","1380"
"Lileep","Bullet Seed","Grass Knot","7.118","136.2","49.1","1199"
"Gastly","Astonish","Ominous Wind","9.436","58.3","49","1141"
"Doduo","Peck","Aerial Ace","8.858","70.5","49","1114"
"Litleo","Fire Fang","Flame Charge","7.668","108.6","48.9","1323"
"Porygon","Tackle","Psybeam","7.291","126.3","48.9","1597"
"Lumineon","Waterfall","Silver Wind","6.859","151.3","48.8","1684"
"Snorlax","Yawn","Heavy Slam","5.876","240.4","48.8","2995"
"Karrablast","Fury Cutter","Signal Beam","8.352","83.4","48.6","1097"
"Medicham","Psycho Cut","Power-Up Punch","7.18","131.4","48.6","1329"
"Exeggcute","Confusion","Psychic","7.496","115","48.4","1091"
"Growlithe","Ember","Return","8.102","90.8","48.3","1154"
"Bulbasaur","Tackle","Power Whip","8.033","93.3","48.3","1035"
"Mienfoo","Low Kick","Low Sweep","8.249","85.9","48.2","1290"
"Larvesta","Ember","Flame Wheel","7.856","99.4","48.2","1389"
"Timburr","Low Kick","Brick Break","7.822","100.8","48.2","1221"
"Pawniard","Fury Cutter","X-Scissor","7.972","94.8","48","1331"
"Fletchinder","Steel Wing","Flame Charge","7.659","106.7","48","1364"
"Porygon","Zen Headbutt","Signal Beam","7.255","125.7","48","1597"
"Honedge","Fury Cutter","Gyro Ball","7.624","108.2","47.9","1291"
"Espurr","Confusion","Psyshock","7.598","109.3","47.9","1169"
"Machop","Low Kick","Brick Break","7.996","93.5","47.8","1187"
"Castform","Tackle","Energy Ball","7.124","132.2","47.8","1515"
"Noctowl","Extrasensory","Night Shade","6.522","172.5","47.8","1879"
"Vullaby","Feint Attack","Foul Play","7.121","132.2","47.7","1181"
"Furret","Sucker Punch","Brick Break","7.058","135.6","47.7","1632"
"Trapinch","Struggle Bug","Return","8.633","74","47.6","1183"
"Klang","Charge Beam","Zap Cannon","6.923","143.3","47.6","1715"
"Gligar","Fury Cutter","Night Slash","6.753","154.2","47.5","1724"
"Swadloon","Bug Bite","Bug Buzz","7.124","130.8","47.3","1272"
"Tirtouga","Bite","Ancient Power","7.312","120.6","47.2","1382"
"Wormadam (Plant Cloak)","Bug Bite","Psybeam","6.857","146.5","47.2","1647"
"Wormadam (Sandy Cloak)","Bug Bite","Psybeam","6.857","146.5","47.2","1647"
"Jumpluff","Infestation","Return","6.591","164.8","47.2","1519"
"Carbink","Rock Throw","Rock Slide","6.329","186","47.2","1362"
"Machop","Rock Smash","Cross Chop","7.966","93.1","47.1","1187"
"Honedge","Tackle","Iron Head","7.591","107.7","47.1","1291"
"Corsola","Bubble","Power Gem","7.18","127.4","47.1","1279"
"Galarian Linoone","Snarl","Dig","7.101","131.5","47.1","1543"
"Dusclops","Feint Attack","Return","6.83","148","47.1","1478"
"Quilava","Ember","Dig","7.466","112.6","46.9","1535"
"Dewgong","Ice Shard","Aqua Jet","6.43","176.6","46.9","1843"
"Dugtrio","Mud Shot","Stone Edge","7.856","96.3","46.7","1455"
"Timburr","Pound","Brick Break","7.759","100","46.7","1221"
"Mienfoo","Pound","Low Sweep","8.178","85.2","46.6","1290"
"Delcatty","Zen Headbutt","Play Rough","7.222","123.6","46.6","1389"
"Loudred","Bite","Flamethrower","7.718","101.2","46.5","1232"
"Koffing","Tackle","Sludge Bomb","7.65","103.8","46.5","1127"
"Amaura","Frost Breath","Thunderbolt","7.349","116.9","46.4","1266"
"Vullaby","Air Slash","Brave Bird","7.072","131.2","46.4","1181"
"Furret","Sucker Punch","Dig","7.007","134.7","46.3","1632"
"Axew","Scratch","Aqua Tail","8.08","87.6","46.2","1271"
"Lampent","Astonish","Heat Wave","7.539","107.4","46","1586"
"Linoone","Tackle","Dig","7.06","130.8","46","1543"
"Sealeo","Powder Snow","Water Pulse","6.84","143.9","46","1592"
"Scraggy","Feint Attack","Brick Break","7.512","108.2","45.9","1274"
"Froakie","Pound","Surf","8.195","83.1","45.8","996"
"Wartortle","Water Gun","Ice Beam","7.064","130","45.8","1382"
"Lickitung","Lick","Body Slam","6.775","147.3","45.8","1310"
"Omanyte","Mud Shot","Brine","7.606","103.8","45.7","1434"
"Magcargo","Ember","Heat Wave","6.898","139.2","45.7","1580"
"Froakie","Bubble","Surf","8.18","83","45.4","996"
"Litleo","Fire Fang","Crunch","7.524","106.5","45.4","1323"
"Vibrava","Mud Shot","Return","7.981","89.1","45.3","1137"
"Tirtouga","Water Gun","Body Slam","7.24","119.4","45.3","1382"
"Rhyhorn","Mud Slap","Horn Attack","7.008","131.5","45.3","1533"
"Kabuto","Scratch","Ancient Power","7.884","92.1","45.2","1273"
"Farfetch'd","Cut","Leaf Blade","7.664","100.2","45.1","1148"
"Poliwhirl","Bubble","Bubble Beam","7.304","115.6","45.1","1318"
"Medicham","Counter","Ice Punch","7.046","128.9","45.1","1329"
"Flaaffy","Charge Beam","Power Gem","7.403","110.6","44.9","1413"
"Sealeo","Powder Snow","Body Slam","6.793","142.9","44.8","1592"
"Jumpluff","Bullet Seed","Return","6.504","162.7","44.8","1519"
"Grimer","Poison Jab","Mud Bomb","7.533","104.5","44.7","1276"
"Fletchinder","Peck","Flame Charge","7.525","104.9","44.7","1364"
"Fletchinder","Ember","Flame Charge","7.525","104.9","44.7","1364"
"Fletchinder","Steel Wing","Heat Wave","7.522","104.8","44.6","1364"
"Alolan Marowak","Rock Smash","Flame Wheel","6.705","147.6","44.5","1704"
"Quilava","Tackle","Dig","7.364","111.1","44.4","1535"
"Gabite","Take Down","Flamethrower","7.191","119.4","44.4","1740"
"Linoone","Shadow Claw","Dig","6.997","129.6","44.4","1543"
"Mankey","Karate Chop","Brick Break","8.511","71.8","44.3","1081"
"Plusle","Spark","Swift","7.278","114.8","44.3","1651"
"Whirlipede","Bug Bite","Sludge Bomb","7.213","118","44.3","1062"
"Poliwhirl","Mud Shot","Return","7.27","115.1","44.2","1318"
"Slowpoke","Confusion","Return","7.23","116.9","44.2","1139"
"Mightyena","Thunder Fang","Poison Fang","7.069","125.2","44.2","1788"
"Mime Jr.","Confusion","Psychic","8.124","82.2","44.1","1017"
"Slowpoke","Water Gun","Return","7.229","116.9","44.1","1139"
"Alolan Marowak","Hex","Bone Club","6.688","147.3","44.1","1704"
"Dunsparce","Astonish","Rock Slide","6.68","147.7","44.1","1568"
"Gastly","Sucker Punch","Dark Pulse","9.183","56.8","44","1141"
"Vibrava","Dragon Breath","Bulldoze","7.924","88.5","44","1137"
"Alolan Sandshrew","Metal Claw","Gyro Ball","7.475","105.4","44","1201"
"Croagunk","Poison Jab","Sludge Bomb","8.417","73.5","43.9","884"
"Machop","Rock Smash","Brick Break","7.828","91.5","43.9","1187"
"Geodude","Rock Throw","Dig","7.652","97.9","43.9","1201"
"Jumpluff","Infestation","Energy Ball","6.474","161.9","43.9","1519"
"Roggenrola","Smack Down","Power Gem","7.622","98.9","43.8","1118"
"Espurr","Scratch","Psyshock","7.431","106.9","43.8","1169"
"Audino","Zen Headbutt","Dazzling Gleam","6.284","176.6","43.8","1562"
"Treecko","Bullet Seed","Grass Knot","8.238","78.1","43.7","977"
"Bulbasaur","Vine Whip","Return","7.832","90.9","43.7","1035"
"Turtwig","Razor Leaf","Seed Bomb","7.621","98.8","43.7","1102"
"Koffing","Infestation","Sludge Bomb","7.533","102.2","43.7","1127"
"Quilladin","Low Kick","Gyro Ball","6.938","130.7","43.6","1596"
"Mudkip","Water Gun","Return","8.01","84.7","43.5","1047"
"Floette","Vine Whip","Petal Blizzard","7.111","120.9","43.5","1422"
"Jumpluff","Infestation","Dazzling Gleam","6.46","161.6","43.5","1519"
"Forretress","Bug Bite","Sand Tomb","6.29","174.8","43.5","2119"
"Porygon","Hidden Power (Fire)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Fighting)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Water)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Flying)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Grass)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Poison)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Electric)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Ground)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Psychic)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Rock)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Ice)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Bug)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Dragon)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Ghost)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Dark)","Zap Cannon","7.074","122.5","43.4","1597"
"Porygon","Hidden Power (Steel)","Zap Cannon","7.074","122.5","43.4","1597"
"Persian","Feint Attack","Night Slash","7.069","122.4","43.3","1568"
"Jumpluff","Infestation","Aerial Ace","6.446","161.2","43.2","1519"
"Farfetch'd","Fury Cutter","Leaf Blade","7.578","99","43.1","1148"
"Porygon","Hidden Power (Fire)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Fighting)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Water)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Flying)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Grass)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Poison)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Electric)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Ground)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Psychic)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Rock)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Ice)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Bug)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Dragon)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Ghost)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Dark)","Signal Beam","7.063","122.3","43.1","1597"
"Porygon","Hidden Power (Steel)","Signal Beam","7.063","122.3","43.1","1597"
"Dugtrio","Sucker Punch","Stone Edge","7.694","94.3","43","1455"
"Litleo","Tackle","Flame Charge","7.418","105","42.9","1323"
"Slowpoke","Water Gun","Psyshock","7.178","116","42.9","1139"
"Porygon","Charge Beam","Zap Cannon","7.055","122.2","42.9","1597"
"Carbink","Rock Throw","Power Gem","6.181","181.6","42.9","1362"
"Axew","Iron Tail","Aqua Tail","7.927","85.9","42.8","1271"
"Turtwig","Razor Leaf","Return","7.579","98.3","42.8","1102"
"Skrelp","Acid","Sludge Bomb","7.7","93.5","42.7","987"
"Gastly","Sucker Punch","Night Shade","9.11","56.3","42.6","1141"
"Corsola","Tackle","Power Gem","7","124.2","42.6","1279"
"Lickitung","Lick","Stomp","6.653","144.7","42.6","1310"
"Jumpluff","Bullet Seed","Energy Ball","6.424","160.6","42.6","1519"
"Trapinch","Struggle Bug","Dig","8.39","71.9","42.5","1183"
"Skrelp","Water Gun","Sludge Bomb","7.69","93.4","42.5","987"
"Honedge","Tackle","Gyro Ball","7.393","104.9","42.4","1291"
"Nidorina","Bite","Return","7.145","116.2","42.4","1216"
"Slowpoke","Confusion","Psyshock","7.152","115.6","42.3","1139"
"Swadloon","Bug Bite","Energy Ball","6.929","127.3","42.3","1272"
"Diggersby","Quick Attack","Dig","6.519","152.1","42.2","1401"
"Bulbasaur","Tackle","Sludge Bomb","7.761","90.1","42.1","1035"
"Jumpluff","Bullet Seed","Dazzling Gleam","6.406","160.2","42.1","1519"
"Bulbasaur","Vine Whip","Seed Bomb","7.755","90","42","1035"
"Sandshrew","Scratch","Return","7.508","99.3","42","1171"
"Fearow","Peck","Twister","7.053","119.7","42","1854"
"Lumineon","Water Gun","Silver Wind","6.605","145.7","42","1684"
"Chinchou","Spark","Thunderbolt","7.379","104.4","41.9","1039"
"Vullaby","Air Slash","Foul Play","6.894","127.9","41.9","1181"
"Aipom","Scratch","Swift","7.505","98.9","41.8","1252"
"Koffing","Acid","Return","7.45","101.1","41.8","1127"
"Jumpluff","Bullet Seed","Aerial Ace","6.395","159.9","41.8","1519"
"Galarian Ponyta","Psycho Cut","Swift","7.399","102.9","41.7","1576"
"Nidorina","Poison Sting","Return","7.11","115.7","41.6","1216"
"Mime Jr.","Pound","Psychic","8.001","80.9","41.5","1017"
"Galarian Linoone","Lick","Dig","6.88","127.4","41.5","1543"
"Bagon","Bite","Return","8.033","79.9","41.4","1073"
"Bonsly","Rock Throw","Earthquake","7.311","106","41.4","1209"
"Porygon","Charge Beam","Signal Beam","6.992","121.1","41.4","1597"
"Sandshrew","Mud Shot","Return","7.476","98.9","41.3","1171"
"Dwebble","Smack Down","X-Scissor","7.367","103.2","41.3","1137"
"Dunsparce","Astonish","Drill Run","6.572","145.3","41.3","1568"
"Farfetch'd","Air Slash","Leaf Blade","7.494","97.9","41.2","1148"
"Solosis","Zen Headbutt","Thunder","8.212","74.2","41.1","1270"
"Wartortle","Bite","Ice Beam","6.876","126.5","41.1","1382"
"Tirtouga","Bite","Body Slam","7.06","116.5","41","1382"
"Mankey","Scratch","Cross Chop","8.342","70.4","40.9","1081"
"Grimer","Acid","Mud Bomb","7.368","102.2","40.9","1276"
"Plusle","Quick Attack","Swift","7.138","112.6","40.9","1651"
"Azumarill","Bubble","Ice Beam","6.309","163","40.9","1474"
"Loudred","Rock Smash","Stomp","7.462","97.9","40.7","1232"
"Castform (Rainy)","Tackle","Thunder","6.844","127","40.7","1515"
"Bayleef","Tackle","Energy Ball","6.835","127.3","40.7","1350"
"Togetic","Steel Wing","Ancient Power","6.685","135.9","40.6","1586"
"Teddiursa","Scratch","Crunch","7.648","90.5","40.5","1233"
"Sableye","Shadow Claw","Shadow Sneak","7.232","107","40.5","1370"
"Natu","Quick Attack","Psyshock","8.172","73.9","40.4","1023"
"Ledian","Bug Bite","Bug Buzz","6.692","134.7","40.4","1250"
"Elekid","Thunder Shock","Thunder Punch","7.836","83.8","40.3","1120"
"Dunsparce","Bite","Dig","6.533","144.5","40.3","1568"
"Stunky","Bite","Crunch","7.632","90.4","40.2","1069"
"Clauncher","Smack Down","Crabhammer","7.466","96.5","40.2","1010"
"Kecleon","Lick","Shadow Sneak","6.512","145.5","40.2","1900"
"Chinchou","Bubble","Thunderbolt","7.296","103.2","40.1","1039"
"Amaura","Frost Breath","Aurora Beam","7.088","112.7","40.1","1266"
"Natu","Peck","Psyshock","8.153","73.8","40","1023"
"Torchic","Scratch","Flamethrower","8.077","75.9","40","1015"
"Omanyte","Mud Shot","Rock Tomb","7.358","100.4","40","1434"
"Sandile","Bite","Crunch","8.343","68.6","39.9","963"
"Psyduck","Water Gun","Return","7.795","84","39.8","1027"
"Deerling","Tackle","Seed Bomb","7.495","94.4","39.8","1054"
"Amaura","Frost Breath","Ancient Power","7.07","112.4","39.7","1266"
"Scraggy","Rock Smash","Brick Break","7.242","104.3","39.6","1274"
"Mankey","Scratch","Brick Break","8.272","69.8","39.5","1081"
"Alolan Geodude","Rock Throw","Rock Tomb","7.456","95.4","39.5","1201"
"Geodude","Rock Throw","Rock Tomb","7.456","95.4","39.5","1201"
"Carbink","Rock Throw","Moonblast","6.054","177.9","39.5","1362"
"Eevee","Quick Attack","Last Resort","7.364","98.6","39.4","994"
"Skiddo","Zen Headbutt","Seed Bomb","7.339","99.6","39.4","1161"
"Poliwhirl","Bubble","Scald","7.064","111.8","39.4","1318"
"Azumarill","Rock Smash","Hydro Pump","6.248","161.4","39.4","1474"
"Herdier","Take Down","Play Rough","7.02","113.5","39.3","1470"
"Corphish","Bubble","Bubble Beam","7.853","80.8","39.1","1143"
"Bastiodon","Iron Tail","Stone Edge","5.867","193.5","39.1","1430"
"Litleo","Ember","Flame Charge","7.243","102.5","39","1323"
"Deerling","Tackle","Wild Charge","7.456","93.9","38.9","1054"
"Torchic","Ember","Flamethrower","8.015","75.3","38.8","1015"
"Mareep","Thunder Shock","Thunderbolt","7.941","77.4","38.8","920"
"Drilbur","Mud Slap","Rock Tomb","7.714","84.5","38.8","1277"
"Pumpkaboo - Large Size","Razor Leaf","Foul Play","7.248","101.7","38.7","1155"
"Pumpkaboo - Super Size","Razor Leaf","Foul Play","7.173","104.8","38.7","1161"
"Rhyhorn","Rock Smash","Stomp","6.738","126.4","38.7","1533"
"Kabuto","Mud Shot","Ancient Power","7.582","88.6","38.6","1273"
"Hippopotas","Bite","Dig","7.032","110.9","38.6","1261"
"Aipom","Scratch","Aerial Ace","7.348","96.8","38.4","1252"
"Litleo","Tackle","Crunch","7.217","102.2","38.4","1323"
"Herdier","Lick","Dig","6.98","112.9","38.4","1470"
"Alolan Marowak","Rock Smash","Bone Club","6.463","142.3","38.4","1704"
"Flying Pikachu","Thunder Shock","Wild Charge","8.071","72.7","38.3","871"
"Pikachu","Thunder Shock","Wild Charge","8.071","72.7","38.3","871"
"Psyduck","Water Gun","Aqua Tail","7.72","83.2","38.3","1027"
"Farfetch'd","Cut","Aerial Ace","7.36","96.2","38.3","1148"
"Mawile","Ice Fang","Power-Up Punch","7.074","108.1","38.3","1518"
"Yanma","Wing Attack","Ancient Power","7.435","93","38.2","1365"
"Exeggcute","Bullet Seed","Psychic","7.065","108.4","38.2","1091"
"Karrablast","Peck","X-Scissor","7.861","78.5","38.1","1097"
"Eevee","Tackle","Last Resort","7.305","97.8","38.1","994"
"Fletchinder","Peck","Heat Wave","7.233","100.8","38.1","1364"
"Fletchinder","Ember","Heat Wave","7.233","100.8","38.1","1364"
"Kabuto","Scratch","Rock Tomb","7.539","88.1","37.8","1273"
"Stunky","Scratch","Return","7.513","89","37.7","1069"
"Chespin","Vine Whip","Seed Bomb","7.381","93.8","37.7","1018"
"Trapinch","Mud Shot","Crunch","8.133","69.7","37.5","1183"
"Diggersby","Mud Shot","Dig","6.332","147.8","37.5","1401"
"Croagunk","Poison Sting","Sludge Bomb","8.089","70.7","37.4","884"
"Pumpkaboo - Average Size","Razor Leaf","Foul Play","7.272","97","37.3","1134"
"Sandile","Mud Slap","Crunch","8.198","67.5","37.2","963"
"Kirlia","Confusion","Psychic","8.051","71.4","37.2","897"
"Turtwig","Tackle","Seed Bomb","7.321","94.9","37.2","1102"
"Corsola","Bubble","Rock Blast","6.768","120.1","37.2","1279"
"Roggenrola","Tackle","Power Gem","7.314","94.9","37.1","1118"
"Bastiodon","Smack Down","Stone Edge","5.791","191","37.1","1430"
"Gastly","Astonish","Dark Pulse","8.793","54.4","37","1141"
"Electrike","Spark","Thunderbolt","8.223","66.5","37","896"
"Aron","Tackle","Return","7.016","107.2","37","1214"
"Forretress","Struggle Bug","Sand Tomb","6.039","167.8","37","2119"
"Spearow","Quick Attack","Sky Attack","8.673","56.6","36.9","741"
"Karrablast","Fury Cutter","Drill Run","7.796","77.9","36.9","1097"
"Roggenrola","Smack Down","Rock Blast","7.301","94.7","36.9","1118"
"Bonsly","Rock Throw","Rock Tomb","7.102","103","36.9","1209"
"Pineco","Bug Bite","Return","7.236","97.1","36.8","1029"
"Skiddo","Rock Smash","Seed Bomb","7.218","98","36.8","1161"
"Buneary","Pound","Fire Punch","7.369","91.7","36.7","1168"
"Kecleon","Sucker Punch","Shadow Sneak","6.367","142.3","36.7","1900"
"Stunky","Bite","Flamethrower","7.457","88.3","36.6","1069"
"Poliwhirl","Bubble","Water Pulse","6.934","109.8","36.6","1318"
"Dratini","Dragon Breath","Return","7.917","73.5","36.5","933"
"Poliwhirl","Mud Shot","Bubble Beam","6.927","109.6","36.4","1318"
"Galarian Ponyta","Low Kick","Swift","7.145","99.4","36.2","1576"
"Hippopotas","Tackle","Dig","6.92","109.1","36.2","1261"
"Ledian","Bug Bite","Aerial Ace","6.512","131.1","36.2","1250"
"Machop","Karate Chop","Low Sweep","7.454","87.1","36.1","1187"
"Pumpkaboo - Small Size","Razor Leaf","Foul Play","7.297","92.8","36.1","1116"
"Aron","Tackle","Iron Head","6.974","106.6","36.1","1214"
"Lickitung","Zen Headbutt","Power Whip","6.382","138.8","36.1","1310"
"Mawile","Astonish","Power-Up Punch","6.967","106.5","36","1518"
"Solosis","Zen Headbutt","Night Shade","7.941","71.7","35.9","1270"
"Paras","Bug Bite","Seed Bomb","7.89","73","35.9","945"
"Palpitoad","Bubble","Water Pulse","6.92","108.4","35.9","1292"
"Floette","Tackle","Petal Blizzard","6.78","115.3","35.9","1422"
"Vullaby","Feint Attack","Dark Pulse","6.633","123.1","35.9","1181"
"Wormadam (Plant Cloak)","Confusion","Psybeam","6.401","136.7","35.9","1647"
"Wormadam (Sandy Cloak)","Confusion","Psybeam","6.401","136.7","35.9","1647"
"Mareep","Thunder Shock","Discharge","7.782","75.9","35.8","920"
"Teddiursa","Lick","Cross Chop","7.419","87.8","35.8","1233"
"Phantump","Tackle","Seed Bomb","7.611","81","35.7","1043"
"Farfetch'd","Fury Cutter","Aerial Ace","7.231","94.5","35.7","1148"
"Amaura","Powder Snow","Thunderbolt","6.884","109.5","35.7","1266"
"Electrike","Spark","Discharge","8.144","65.9","35.6","896"
"Riolu","Counter","Cross Chop","8.141","65.9","35.5","922"
"Timburr","Low Kick","Low Sweep","7.245","93.3","35.5","1221"
"Spritzee","Charm","Thunderbolt","6.804","112.8","35.5","1162"
"Gastly","Astonish","Night Shade","8.697","53.8","35.4","1141"
"Farfetch'd","Air Slash","Aerial Ace","7.214","94.3","35.4","1148"
"Rufflet","Wing Attack","Rock Tomb","7.156","96.6","35.4","1384"
"Carbink","Tackle","Rock Slide","5.891","173.1","35.4","1362"
"Bastiodon","Iron Tail","Flash Cannon","5.725","188.8","35.4","1430"
"Snover","Ice Shard","Ice Beam","7.201","94.7","35.3","1076"
"Dusclops","Hex","Shadow Punch","6.355","137.7","35.3","1478"
"Golett","Mud Slap","Shadow Punch","7.423","86","35.2","1104"
"Clamperl","Water Gun","Ice Beam","7.331","89.3","35.2","1180"
"Exeggcute","Confusion","Seed Bomb","6.919","106.1","35.2","1091"
"Lickitung","Zen Headbutt","Hyper Beam","6.345","138","35.2","1310"
"Machop","Low Kick","Low Sweep","7.402","86.5","35.1","1187"
"Exeggcute","Confusion","Return","6.916","106.1","35.1","1091"
"Munna","Zen Headbutt","Psyshock","7.113","97.1","35","1063"
"Vanillish","Astonish","Icy Wind","6.93","105.2","35","1477"
"Herdier","Take Down","Thunderbolt","6.823","110.3","35","1470"
"Stunky","Scratch","Crunch","7.367","87.2","34.9","1069"
"Nidorino","Poison Jab","Dig","7.08","98.3","34.9","1294"
"Dwebble","Smack Down","Rock Blast","7.066","99","34.9","1137"
"Delibird","Quick Attack","Ice Punch","7.746","75","34.8","1016"
"Yanma","Quick Attack","Ancient Power","7.262","90.8","34.8","1365"
"Dusclops","Feint Attack","Shadow Punch","6.326","137","34.7","1478"
"Paras","Bug Bite","X-Scissor","7.819","72.4","34.6","945"
"Staryu","Water Gun","Bubble Beam","7.749","74.2","34.5","1074"
"Porygon","Zen Headbutt","Psybeam","6.68","115.7","34.5","1597"
"Timburr","Pound","Low Sweep","7.188","92.6","34.4","1221"
"Abra","Charge Beam","Signal Beam","8.44","57","34.3","1246"
"Deino","Dragon Breath","Dragon Pulse","7.498","81.4","34.3","986"
"Tepig","Ember","Flamethrower","7.392","84.8","34.3","1005"
"Loudred","Rock Smash","Flamethrower","7.149","93.8","34.3","1232"
"Litleo","Ember","Crunch","7.016","99.3","34.3","1323"
"Corsola","Tackle","Rock Blast","6.629","117.6","34.3","1279"
"Lickitung","Zen Headbutt","Body Slam","6.303","137.1","34.3","1310"
